data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6724171,566,NIG15906,15906,19-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Daily Trust (Nigeria); Nigeria Punch,Subnational-National,"On 19 December 2019, employees of NIPOST in Abuja demonstrated over the plan to outsource the stamp duty to the Federal Inland Revenue Service. [size=no report]",0,1579554010,NGA
6724172,566,NIG15907,15907,19-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,The Cable (Nigeria); Blueprint,National,"On 19 December 2019, legislative aides demonstrated over unpaid allowances in Abuja at the National Assembly. [size=no report]",0,1579554010,NGA
6724174,566,NIG15910,15910,19-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),NARD: National Association of Resident Doctors; Health Workers (Nigeria),6,,,0,60,Western Africa,Nigeria,Osun,Ife Central,,Ile-Ife,7.4824,4.5603,1,Nigeria Punch; Daily Trust (Nigeria); Daily Post (Nigeria),National,"On 19 December 2019, members of NARD in Ile-Ife demonstrated over the killing of a professor. [size=no report]",0,1579554010,NGA
6724175,566,NIG15911,15911,19-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Togo),,6,,,0,60,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,Nigeria Punch; Vanguard (Nigeria),National,"On 19 December 2019, Togolese nationals demonstrated in Lagos against a fourth term in office for President Gnassimgbe. [size=no report]",0,1579554010,NGA
7259473,566,NIG15909,15909,19-Dec-19,2019,1,Violence against civilians,Attack,Usumotong Communal Militia (Nigeria),,4,Civilians (Nigeria),Ebom Communal Group (Nigeria),7,47,Western Africa,Nigeria,Cross River,Abi,,Ebom,5.7853,7.9929,1,Vanguard (Nigeria); Sun (Nigeria); Daily Trust (Nigeria),National,"On 19 December 2019, militias from Usumutong attacked Ebom village as part of a long-lasting dispute between both communities. Reports on fatalities range from 8 to 24. Fatalities coded as 8.",8,1603755446,NGA
7576155,566,NIG15908,15908,19-Dec-19,2019,2,Protests,Peaceful protest,Protesters (Nigeria),Women (Nigeria),6,,,0,60,Western Africa,Nigeria,Delta,Burutu,,Bulou Ojobo,5.0446,5.6789,1,Nigeria Punch; Daily Post (Nigeria); Daily Trust (Nigeria),National,"On 19 December 2019 (or around), residents of Ozobo community, mainly women in their hundreds, demonstrated at the Beneside Flow Station of Shell. [size=hundreds]",0,1611613343,NGA
6713298,566,NIG15905,15905,19-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Ebonyi,Abakaliki,,Abakaliki,6.3163,8.1169,1,Blueprint,National,"On 19 December 2019, supporters of a member of the state house and the chairman of Ohaukwu LGA demonstrated at the Assembly complex in Abakaliki to show their support in the conflict between the member of the state house and the chairman of Ohaukwu LGA. [size=no report]",0,1618566399,NGA
6713379,566,NIG15900,15900,18-Dec-19,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Government of Nigeria (2015-),7,37,Western Africa,Nigeria,Kaduna,Birnin Gwari,,Birnin Gwari,10.6637,6.54,2,Daily Trust (Nigeria),National,"On 18 December 2019, unidentified gunmen abducted the District Head of Birnin Gwari Central and the former Educational Secretary on the Kaduna-Birnin Gwari road at Labi (no location found, coded as Birnin Gwari).",0,1618566398,NGA
6714185,566,NIG15902,15902,18-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Women (Nigeria),6,,,0,60,Western Africa,Nigeria,Delta,Udu,,Iwhreka,5.4561,5.8823,1,Vanguard (Nigeria),National,"On 18 December 2019, tens of women demonstrated over the recent violence between Edjophe and Iwhreka communities. [size=tens]",0,1578512393,NGA
6724170,566,NIG15899,15899,18-Dec-19,2019,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),Christian Group (Nigeria),7,57,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526,5.1931,1,Nigeria Punch; Daily Trust (Nigeria); Sun (Nigeria); Daily Post (Nigeria),National,"On 18 December 2019, a youth mob attacked a church in Akure over allegations that a child was killed by the pastor. The church was burnt down and intervening police forces were attacked with stones. 1 youth and 1 police officer were killed. [size=100]",2,1579554010,NGA
6714188,566,NIG15901,15901,18-Dec-19,2019,1,Battles,Armed clash,Edjophe Communal Militia (Nigeria),,4,Iwhreka Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Delta,Udu,,Iwhreka,5.4561,5.8823,1,Vanguard (Nigeria),National,"On 18 December 2019, militias from Edjophe and Iwhreka communities clashed over Edjophes claim for increased participation in a gas plant located in the area. Gunshots were fired and property destroyed in the villages.",0,1578512393,NGA
6713995,566,NIG15904,15904,18-Dec-19,2019,2,Violence against civilians,Attack,Ulegun Communal Militia (Nigeria),,4,Civilians (Nigeria),Uhkirhi Communal Group (Nigeria),7,47,Western Africa,Nigeria,Edo,Ikpoba Okha,,Uhkirhi,6.2667,5.75,1,Sun (Nigeria),National,"On 18 December 2019, suspected militias from Ulegun community attacked and injured the traditional ruler of Uhkirhi at his palace. Houses in the community were also destroyed.",0,1618566398,NGA
6713076,566,NIG15903,15903,18-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Ekiti,Ido-Osi,,Orin,7.8323,5.2382,1,Sun (Nigeria); Vanguard (Nigeria); Daily Trust (Nigeria),National,"On 18 December 2019, residents of Orin Ekiti demonstrated against the alleged influx of herdsman in their area and the related destruction of land. [size=no report]",0,1578512390,NGA
6714176,566,NIG15896,15896,17-Dec-19,2019,1,Battles,Armed clash,Edjophe Communal Militia (Nigeria),,4,Iwhreka Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Delta,Udu,,Iwhreka,5.4561,5.8823,1,Vanguard (Nigeria),National,"On 17 December 2019, militias from Edjophe and Iwhreka communities clashed over Edjophes claim for increased participation in a gas plant located in the area. Gunshots were fired and property destroyed in the villages.",0,1578512393,NGA
7780563,566,NIG15897,15897,17-Dec-19,2019,2,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction,,2,12,Western Africa,Nigeria,Borno,Monguno,,Kirta Wulgo,12.7931,14.1209,1,Sun (Nigeria); Daily Post (Nigeria); Daily Trust (Nigeria); Nigeria Punch,National,"Around 17 December 2019, Nigerian Air force conducted an airstrike on ISWAP logistic facilities in Kirta Wulgo (Monguno, Borno), Warehouses and equipment were destroyed.",0,1617065401,NGA
6727649,566,NIG15898,15898,17-Dec-19,2019,1,Battles,Armed clash,Aguda Communal Militia (Nigeria),NURTW: National Union of Road Transport Workers,4,Ijesha Communal Militia (Nigeria),NURTW: National Union of Road Transport Workers,4,44,Western Africa,Nigeria,Lagos,Mushin,,Surulere,6.5144,3.3584,1,Nigeria Punch,National,"On 17 December 2019, militias from Aguda and Ijesha that are allegedly linked to two rivaling factions of NURTW clashed over supremacy over a motor park in Surulele.",0,1579554022,NGA
6713072,566,NIG15894,15894,17-Dec-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Adamawa,Ganye,,Ganye,8.4333,12.0667,1,Sun (Nigeria); Vanguard (Nigeria); Daily Trust (Nigeria),National,"On 17 December 2019, unidentified gunmen attacked Ganye and got engaged in a gun fight with police forces. 5 people were abducted and 4 police officers injured.",0,1578512390,NGA
6713073,566,NIG15895,15895,17-Dec-19,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),NLC: Nigeria Labour Congress,7,37,Western Africa,Nigeria,Cross River,Akpabuyo,,Ikot Nakanda,4.8785,8.4862,2,Vanguard (Nigeria); Sun (Nigeria),National,"On 17 December 2019, unidentified gunmen abducted the NLC chairman of Cross River State from his home in Akpabuyo LGA (location unreported, coded as Ikot Naganda).",0,1578512390,NGA
6713999,566,NIG15888,15888,16-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Women (Nigeria),6,,,0,60,Western Africa,Nigeria,Ebonyi,Abakaliki,,Abakaliki,6.3163,8.1169,1,Sun (Nigeria),National,"On 16 December 2019, over 100 women from Agubia Ikwo community demonstrated in Abakaliki over the arrest of youth in their area. [size=100]",0,1618566398,NGA
7785637,566,NIG15891,15891,16-Dec-19,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction,,2,12,Western Africa,Nigeria,Borno,Guzamala,,Gudumbali,12.944,13.184,2,Vanguard (Nigeria),National,"On 16 December 2019, Nigerian Air force conducted an airstrike on ISWAP logistic facilities in Bakare in Northern Borno at the shores of Lake Chad near Gudumbali (Guzamala, Borno). Warehouses and equipment were destroyed.",0,1617065412,NGA
6727601,566,NIG15893,15893,16-Dec-19,2019,1,Battles,Armed clash,Aguda Communal Militia (Nigeria),NURTW: National Union of Road Transport Workers,4,Ijesha Communal Militia (Nigeria),NURTW: National Union of Road Transport Workers,4,44,Western Africa,Nigeria,Lagos,Mushin,,Surulere,6.5144,3.3584,1,Nigeria Punch,National,"On 16 December 2019, militias from Aguda and Ijesha that are allegedly linked to two rivaling factions of NURTW clashed over supremacy over a motor park in Surulele. 1 person was shot dead.",1,1579554022,NGA
7780561,566,NIG15890,15890,16-Dec-19,2019,2,Violence against civilians,Attack,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Askira Uba,,Chul,10.6167,13.1333,1,Daily Post (Nigeria); Daily Trust (Nigeria); Nigeria Punch; Vanguard (Nigeria),National,"Around 16 December 2019, presumed Boko Haram (JAS) fighters attacked Chul village in Askira-Uba LGA (Askira/Uba, Borno),",0,1618566398,NGA
7780562,566,NIG15892,15892,16-Dec-19,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2015-),,1,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Gwoza,,Ngoshe,11.1416,13.7749,1,Daily Post (Nigeria); Nigeria Punch; Sun (Nigeria); Daily Trust (Nigeria),National,"On 16 December 2019, Nigerian Air force conducted airstrikes against a camp of Boko Haram (JAS) in Ngoshe (Gwoza, Borno) and killed an unreported number of BH fighters. Unknown number of fatalities coded as 10.",10,1617065401,NGA
6727643,566,NIG15889,15889,16-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Women (Nigeria),6,,,0,60,Western Africa,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.15,3.35,1,Nigeria Punch,National,"On 16 December 2019, hundreds of women demonstrated in Abeokuta over the composition of the commissioners list produced by the Governor. [size=hundreds]",0,1579554022,NGA
6727730,566,NIG15887,15887,15-Dec-19,2019,1,Battles,Armed clash,Aguda Communal Militia (Nigeria),NURTW: National Union of Road Transport Workers,4,Ijesha Communal Militia (Nigeria),NURTW: National Union of Road Transport Workers,4,44,Western Africa,Nigeria,Lagos,Mushin,,Surulere,6.5144,3.3584,1,Nigeria Punch,National,"On 15 December 2019, militias from Aguda and Ijesha that are allegedly linked to two rivaling factions of NURTW clashed over supremacy over a motor park in Surulele. 1 person was shot dead.",1,1579554022,NGA
6714192,566,NIG15886,15886,15-Dec-19,2019,2,Violence against civilians,Abduction/forced disappearance,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Christian Group (Nigeria),7,47,Western Africa,Nigeria,Delta,Aniocha North,,Issele Mkpitime,6.3345,6.5397,1,Vanguard (Nigeria),National,"On 15 December 2019 (or around), suspected Fulani militias abducted a catholic priest in Issele-Mkpitime.",0,1578512393,NGA
6714197,566,NIG15885,15885,15-Dec-19,2019,1,Protests,Protest with intervention,Protesters (Nigeria),Labour Group (Nigeria),6,Police Forces of Nigeria (2015-),,1,16,Western Africa,Nigeria,Lagos,Ikorodu,,Ikorodu,6.6155,3.5087,1,Vanguard (Nigeria),National,"On 15 December 2019, hundreds of employees of a textile company in Ikorodu demonstrated at the premises of their company over poor welfare conditions. Police forces intervened and stopped the demonstration. [size=hundreds]",0,1578512393,NGA
6714175,566,NIG15884,15884,14-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Ikorodu,,Ikorodu,6.6155,3.5087,1,Vanguard (Nigeria),National,"On 14 December 2019, hundreds of employees of a textile company in Ikorodu demonstrated at the premises of their company over poor welfare conditions. [size=hundreds]",0,1578512393,NGA
6687098,566,NIG15872,15872,14-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Sun (Nigeria),National,"On 14 December 2019, anti-corruption protesters gathered in Abuja (Abuja Municipal, Federal Capital Territory). They questioned the issuance of an exemption certificate to the Speaker of Imo State House of Assembly, by the National Youth Service Corps (NYSC) while, they claim, he was not entitled to it. [size=no report]",0,1576855194,NGA
7783324,566,NIG15881,15881,14-Dec-19,2019,1,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,,2,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,24,Western Africa,Nigeria,Borno,Ngala,,Fuye,12.2727,14.1612,2,Nigeria Punch,National,"On 14 December 2019, Fulani militias engaged ISWAP in a gun battle outside Fuye village (Ngala, Borno), after ISWAP attempted to attack the community and got repelled. 19 Fulani and 1 BH fighter were killed.",20,1617065407,NGA
7783347,566,NIG15882,15882,14-Dec-19,2019,1,Strategic developments,Looting/property destruction,Islamic State (West Africa) - Lake Chad Faction,,2,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,27,Western Africa,Nigeria,Borno,Ngala,,Fuye,12.2727,14.1612,1,Nigeria Punch,National,"On 14 December 2019, presumed ISWAP militants invaded and looted the Fulani settlement of Fuye (Ngala, Borno) as reprisal to the gun battle earlier that day. Food was stolen and houses set ablaze.",0,1617065407,NGA
7785433,566,NIG15883,15883,14-Dec-19,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction,,2,12,Western Africa,Nigeria,Borno,Guzamala,,Gudumbali,12.944,13.184,2,Vanguard (Nigeria),National,"On 14 December 2019, Nigerian Air force conducted airstrikes against a camp of ISWAP in Kollaram in Northern Borno, near Gudumbali (Guzamala, Borno) and killed an undisclosed number of ISWAP fighters. Unknown number of fatalities coded as 10.",10,1617065411,NGA
6714177,566,NIG15880,15880,13-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Ikorodu,,Ikorodu,6.6155,3.5087,1,Vanguard (Nigeria),National,"On 13 December 2019, hundreds of employees of a textile company in Ikorodu demonstrated at the premises of their company over poor welfare conditions. [size=hundreds]",0,1578512393,NGA
7780555,566,NIG15870,15870,13-Dec-19,2019,2,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction,,2,Civilians (Nigeria),Aid Workers (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri Metro,,Maiduguri,11.8312,13.1517,3,AFP; BBC News,International,"Around 13 December 2019, ISWAP killed four aid workers who they held in hostages since July 2019. The event occurred in an unspecified location [coded: Maiduguri (Borno, Maiduguri)].",4,1618566397,NGA
6687437,566,NIG15871,15871,13-Dec-19,2019,2,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Imo,Ngor,,Umuohiagu,5.4028,7.1997,1,Sun (Nigeria),National,"On 13 December 2019 (or around), a group of people killed one thief and injured another after they caught them attempting to rob a transformer in Umuohiagu (Ngor-Okpala, Imo). [size=no report]",1,1618566397,NGA
6687757,566,NIG15863,15863,12-Dec-19,2019,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Taraba,Donga,,Abako,7.6333,9.9,1,New Telegraph,National,"On 12 December 2019, the military forces engaged in fire fight with unidentified armed men in Abako community (Donga, Taraba). No fatality and/or casualty reported.",0,1576855196,NGA
6727740,566,NIG15864,15864,12-Dec-19,2019,1,Protests,Excessive force against protesters,Protesters (Nigeria),IM: Islamic Movement,6,Police Forces of Nigeria (2015-),,1,16,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Nigeria Punch,National,"On 12 December 2019, Police forces used live ammunition and teargas to disperse protesters of IM in Abuja who called for the release of their leader. [size=no report]",0,1579554022,NGA
7810878,566,NIG15869,15869,12-Dec-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Students (Nigeria),6,,,0,60,Western Africa,Nigeria,Anambra,Idemili North,,Ogidi,6.1518,6.8655,1,Nigeria Punch,National,"On 12 December 2019, students of a nursing school demonstrated in Ogid and urged the authorities to enforce speed limits after a fellow student was killed in a traffic accident. [size=no report]",0,1618268925,NGA
6724159,566,NIG15862,15862,12-Dec-19,2019,1,Riots,Violent demonstration,Rioters (Nigeria),APC: All Progressives Congress,5,Rioters (Nigeria),APC: All Progressives Congress,5,55,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351,5.6275,1,New Telegraph; Blueprint; The Cable (Nigeria); Vanguard (Nigeria),National,"On 12 December 2019, APC members in Benin City barricaded roads and burned bonfires to demonstrate against the visit of former high-ranked PDP member in the city. Subsequently, two rivalling factions of APC got engaged in a street-fight. 15 people were injured in the fight. [size=no report][size=no report]",0,1579554010,NGA
